zhipin-com-2026-04-22-3 (1)
web_scraper_order,web_scraper_start_url,name,name2,data2,data3,data4,data5,data6,data7,item_page_title,item_page_link,salary,title,data,data_1,data_6,Job_Description,page_update_time,name_1,company_address
1776843610-395,https://www.zhipin.com/web/geek/jobs,淘宝闪购-高级算法专家（AIGC/大模型）p7/8,淘宝闪购,上海·普陀区·梅川路,Java,GUI Agent,深度学习,3-5年,硕士,淘宝闪购-高级算法专家（AIGC/大模型）p7/8,https://www.zhipin.com/job_detail/37264aa562b0262a0nR909S_FVBY.html,40-70K·16薪,淘宝闪购-高级算法专家（AIGC/大模型）p7/8,3-5年,硕士,上海,"1. 负责淘宝闪购多模态视觉算法能力建设，支撑搜推、用增、商家等下游业务落地。包括但不限于智能UI、外投图像|视频素材、AIGC视觉多模态Agent等。
2. 紧跟业界前沿多模态&视觉算法技术，结合AIGC|VLM|LLM大模型助⼒淘宝闪购AI算法在搜推的业务落地。
3. 探索视觉多模态Agent、AIGC图像智能编辑、垂域VLM、视频|图像素材理解&⽣成等⽅向，建设本地垂域AIGC&VLM大模型。
职位要求：
1. 具备资深的多模态&搜推&视觉算法专业背景，有至少3年同领域经验，如：搜推多模态、AIGC图像、视频⽣成等
2.具备搜推多模态、GUI Agent经验者优先，具备钻研精神和创造力，有自驱力，了解学界和业界的前沿技术
3. 熟练使用TensorFlow、PyTorch等深度学习框架中的任意一个，熟悉Java，C++，Python脚本语言， Linux环境下熟练开发/测试
4. 良好的业务理解、定义/分析/解决问题、沟通协作能力",页面更新时间：2026-04-22,淘宝闪购,上海普陀区近铁城市广场北区
1776843614-396,https://www.zhipin.com/web/geek/jobs,图像算法工程师,上海从鲸信息技术,上海·长宁区·中山公园,深度学习,图像处理库（OpenCV等）,多模态算法,经验不限,硕士,图像算法工程师,https://www.zhipin.com/job_detail/ded052c3b8b0afa91Hx73tW9GVdY.html,30-60K·16薪,图像算法工程师,经验不限,硕士,上海,"岗位职责
1.参与物流场景中图像基础算法建设和优化，如图像OCR、分类、检测等；
2.了解物流以及供应链等涉及到图像的业务逻辑，基于图像技术提升各环节效率；
3.跟踪前沿算法，并将其应用到业务场景中，提升业务效果。
任职要求
1.计算机相关专业，硕士及以上学历，在以下至少一个领域有深入的研究：OCR、AIGC、图像分类/检测/分割/检索等；
2.熟练掌握机器学习和计算机视觉领域的基础理论与方法；
3.有较强的开发编程能力，熟悉c++和python；熟悉常用深度学习框架，有实际项目经验；
4.自我驱动意识强，做事积极主动，逻辑清晰。",页面更新时间：2026-04-22,上海从鲸信息技术,上海长宁区艺丰中心紫云西路99号（艺丰中心）
1776843618-397,https://www.zhipin.com/web/geek/jobs,图像 / 视频生成-AIGC方向-上海/北京/杭州,某大型知名互联网公司,上海,大模型算法,图像生成,分布式训练,3-5年,本科,图像 / 视频生成-AIGC方向-上海/北京/杭州,https://www.zhipin.com/job_detail/d81b2789631314ce0nR_2tm6FlFW.html,40-70K·16薪,图像 / 视频生成-AIGC方向-上海/北京/杭州,3-5年,本科,上海,"岗位描述
1. 负责深度学习、生成式模型在图像与视频生成领域的研发与优化，包括文本生成图像（text-to-image）、⽂本⽣成视频（text-to-video）、图像/视频编辑等。
2. 研究并实现前沿的⽣成模型架构（如 Diffusion Models、GAN、Transformer、NeRF 等）以及多模态融合技术（文本、音频、视频、图像）。
3. 结合业务需求，设计和训练⾼质量的生成模型，提升生成结果的真实感、美学质量、语义一致性和可控性。
4. 建立数据采集与清洗流程，构建高质量的训练、微调和评估数据集（涵盖图像、视频、多模态）。
5. 设计、实现并维护模型推理服务，包括模型部署、性能优化、成本控制和稳定性保障。
6. 对生成模型的评测指标进行研究和完善，包括自动化评分、用户反馈收集、强化学习奖励函数等。
7. 跟进计算机视觉、生成式AI、多模态领域业界及学术新技术，并快速验证和落地。
岗位要求
1. 计算机、人工智能、数学、电子工程等相关专业，本科及以上学历，硕博优先。
2. 精通深度学习理论，熟悉常用框架（如 PyTorch、TensorFlow），能够独立实现和调优深度生成模型。
3. 有 Diffusion Models、GAN、VAE 等生成式建模经验，熟悉 Stable Diffusion、Imagen、DALL·E 或相关开源项目。
4. 熟悉 Transformer 在视觉、视频任务中的应用，如 Vision Transformer、Video Transformer、Latent Diffusion 等。
5. 有多模态任务经验（如文本转图像、文本转视频、视频到视频），掌握 CLIP、BLIP、align 模型等跨模态技术。
6. 具备模型可控性技术经验，例如 ControlNet，LoRA，DreamBooth，条件生成等。
7. 熟悉数据处理与增强方法，能够构建高质量训练数据集。
8. 有云端模型部署经验（如 ONNX、TensorRT、Docker、K8s），熟悉性能优化与成本控制。
9. 具有较强的算法研发能力、问题分析和解决能力，能主动跟进前沿技术并在项目中快速应用。
10. 有竞赛获奖或在计算机视觉 / 多模态生成领域的顶会论文（CVPR、ICCV、ECCV、NeurIPS、SIGGRAPH 等）优先。",页面更新时间：2026-04-22,,
1776843624-398,https://www.zhipin.com/web/geek/jobs,图像算法工程师-上市AI公司 氛围好待遇优,心之益人才,上海·徐汇区·漕河泾,,,,1-3年,本科,图像算法工程师-上市AI公司 氛围好待遇优,https://www.zhipin.com/job_detail/3df9fd0997e5d9020nZy2Ny7FlRS.html,40-50K·15薪,图像算法工程师-上市AI公司 氛围好待遇优,1-3年,本科,上海,"岗位职kanzhun责:
面向BOSS直聘文档理解，多模型模型，大模型等业务场景，构建算法核心竞争⼒，岗位职责包括但不限于:
1.负责OCR的算法研究和⼯程实现，通过持续优化算法和模型，提升⽂档解析和OCR的准确度和效率;
2.负责图像和大模型相关技术，如构图，扩图，生成，去噪，超分，消除等算法研究和⼯程实现;
3.负责核心算法或模型的原创设计以及工程化落地，如模型迭代、压缩量化、端侧训练和推理框架优化等;
4.研究前沿图像处理技术，如图像去噪、图像矫正、关键信息提取、模式识别、多模态生成等;
5.了解跟踪学术界和工业界最新进展，并快速应用到业务中。
岗位需求:
1.拥有计算机、人工智能、数学、自动化、电子工程、软件等相关方向的本科以上学历;
2.优秀的算法和编程能力，熟悉常用机器/深度学习模型，熟练使用Python/C++等编程语言和至少一种深度学习框架;
3.工程能力扎实，有良好的数据结构和算法能力，数据基础优秀;
4.图像，OCR，多模态，大模型相关工作经验或实验室研究背景，对文档解析、大模型微调、图像检测/识别、多模态生成、图像消除有深入了解者优先;
5.良好的团队合作意识，主动思考，自我驱动，认真负责。
加分项:
1.相关领域发表过高水平论文，包括但不限于深度学习，机器学习，计算机视觉，多模态等;
2.学术界或工业界优秀团队的工作经历;有大规模深度学习训练系统或高性能计算相关开发或优化经验。
Base城市:上海",页面更新时间：2026-04-22,心之益人才,上海徐汇区上海人工智能实验室上海人工智能实验室
1776843630-399,https://www.zhipin.com/web/geek/jobs,图像算法工程师(用户增长方向),拼多多集团-PDD,上海·长宁区·娄山关路,,,,3-5年,硕士,图像算法工程师(用户增长方向),https://www.zhipin.com/job_detail/df71cd2a0b7be4bc0nZ_3ty-E1FS.html,40-70K·16薪,图像算法工程师(用户增长方向),3-5年,硕士,上海,"岗直聘位职责
1. 负责研发图像生成boss算法（Diffusion Model/GAN/VAE等），应用于电商图片/广告投放图⽚⽣成；
2. 结合应⽤场景需求，开发针对性的图像生成解决方案，提升业务指标；
3. 负责模型业务应⽤的部署工作，优化推理性能；
4. 跟踪前沿的算法理论，并且将优秀的算法应用到业务场景中，提升业务效果。
任职要求
1. 计算机相关专业硕士及以上学历；
2. 在以下至少一个领域有深入的研究：包括但不限于：Diffusion Model, GAN, VAE, 图像生成/编辑，图像和谐化、风格迁移；
3. 熟悉掌握PYTHON，JAVA，C/C++中至少一种编程语言，良好的编程能力，熟悉至少一种主流深度学习框架（tensorflow，pytorch，caffe，mxnet等）；
4. 有良好的学习能力和创新思维，能够与团队良好合作和沟通，工作积极主动，自驱力强。。
加分项
1. 有相关产品落地经验者优先；
2. 有国际顶会发表过过论文优先",页面更新时间：2026-04-22,拼多多集团-PDD,上海长宁区金虹桥国际中心1座金虹桥国际中心北楼
1776843634-400,https://www.zhipin.com/web/geek/jobs,图像算法,某大型电子商务公司,上海,机器学习,深度学习,传统图像算法,3-5年,本科,图像算法,https://www.zhipin.com/job_detail/1dff2c8aec93eef403F509i0EltQ.html,40-70K·16薪,图像算法,3-5年,本科,上海,"职位描述
1、研究包括但不限于目标检测、分割与分类方向；
2、结合实际应用场景，提供全面技术方案，包括但不限于模型训练、评估、部署；
3、挖掘发现公司潜在业务需求，推动业务落地。
职位要求
1、计算机相关专业，硕士及以上学历，5年以上相关经验；
2、有独立建模，训练，优化的经验；
3、熟悉图像处理算法，能根据业务需求构建，优化模型；
4、熟悉使用以下编程语言至少一种：python，Java，scala，c++；
5、掌握主流机器学习算法和深度学习相关技术，熟练使用至少一种深度学习框架如TensorFlow/Pytorch等；
6、在细粒度分类方向，多模态信息处理，图像检索经验者优先。",页面更新时间：2026-04-22,,
1776843639-401,https://www.zhipin.com/web/geek/jobs,后训练-AIGC视觉生成算法工程师/专家,Shopee,上海·闵行区·虹桥,深度学习,图像生成,视频生成,1-3年,硕士,后训练-AIGC视觉生成算法工程师/专家,https://www.zhipin.com/job_detail/eaf976b1ea60a4cf0nd42d61FFpS.html,40-70K,后训练-AIGC视觉生成算法工程师/专家,1-3年,硕士,上海,"部门介绍
Marketplace Intelligence and Data 团队的使命是建立先进的大规模数据和智能产品来促进Shopee电商业务的发展。团队负责Shopee电商数仓建设，商家与运营数据产品建设，全链路流量数据；商品算法，包括商品发布、管控、信息优化、SPU库及其比价业务；智能客服算法，包括店铺客服问答、商品导购、平台客服；营销算法，包括招商、选品、推荐算法，评价算法，用户画像；此外，还包括机器翻译，语⾳算法，图像算法，实⼈认证等基础AI能⼒。
职位描述
1、负责视频生成模型的后训练架构设计与实现，主导高质量指令数据，⼈类/AI偏好对齐，长视频建模，故事线建模，相机控制等视频质量提升探索
2、参与后训练数据建设，搭建视频质量提升的评测链路，构建视频多维度的Reward Model，开展RLHF / DPO / GRPO / PPO 等对齐训练
3、探索并落地模型蒸馏等扩散模型推理加速
任职要求
1、博士或硕士研究生学历，计算机相关专业
2、在视频生成后训练方向有扎实的理论基础和实战经验，包含RLHF/DPO/GRPO/PPO等偏好对齐，LoRA/QLoRA/DoRA 等微调技术，及Consistency Model / Flow Matching Distillation等模型蒸馏技术
3、有完整的视频生成后训练项目经验，对视频Reward Model，视频质量评测有实战经验
4、具有良好的沟通能力和团队合作能力
加分项
1、熟悉或参与过的高质量视频生成模型训练全流程
2、熟悉或主导过视频物理模拟、世界一致性、长时一致性、因果推理方向的研究
3、熟悉或主导过视频高质量评估和人类偏好对齐的实践
4、有极致效率优化经验（推理加速、显存压缩、蒸馏、量化等）",页面更新时间：2026-04-22,Shopee,上海闵行区Shopee上海上海研发中心科技绿洲4期1号楼
1776843644-402,https://www.zhipin.com/web/geek/jobs,人像算法/美颜算法/色彩算法,深圳某大型智能硬件公司,上海,ISP Pipeline,人像美肤,人像色彩,5-10年,硕士,人像算法/美颜算法/色彩算法,https://www.zhipin.com/job_detail/dbcec798ada71b260nVz2d68GVJW.html,50-80K·16薪,人像算法/美颜算法/色彩算法,5-10年,硕士,上海,"工作职责
1. 负责相机人像美肤、人像纹理、人像虚化等研究和开发；
2. 负责⼈像增强相关算法模块的产品调试与产品化落地。
任职要求
1. 硕⼠及以上学历，具备四年以上⼈像优化算法相关工作经验；
2. 熟悉 C / C++ 编程，能够使用 C / C++ 完成算法落地；
3. 熟悉 ISP Pipeline，具备相机⼈像色彩亮度调节策略制定能力；
4. 在常用的深度学习算法有较为深入的研究，有落地商用的深度学习图像处理算法经验者优先；
5. 有产品级功能、特性或者芯片 ip 的落地经验，有模组+isp 组成相机系统的调试和优化经验者优先；",页面更新时间：2026-04-22,,
1776843648-403,https://www.zhipin.com/web/geek/jobs,内容治理算法工程师,小红书,上海·黄浦区,,,,3-5年,硕士,内容治理算法工程师,https://www.zhipin.com/job_detail/2a271730ec01cad50nR80t28EVNY.html,30-60K,内容治理算法工程师,3-5年,硕士,上海,"工作职直聘责
1、负责小红书社区商业秩序BOSS直聘治理，涵盖广告治理、商业负向内容、品牌保护、MCN治理、不正当竞争及特殊行业合规等重点⽅向。
2、将多模态⼤模型、计算机视觉、⾃然语言处理等算法，落地于笔记、评论、直播、商品、账号等全场景内容生态治理。
3、主导多模态识别、细粒度分类、⼤模型（微调/Prompt/RAG）等核心算法的研发迭代，通过样本优化与模型创新提升治理效果。
4、构建并完善平台内容风险标签体系，从事前识别、事中调控到事后分析，为生态画风优化与用户体验提升提供技术驱动。
任职资格
1、计算机、人工智能、数学、电子信息等相关专业硕士及以上学历。
2、熟练掌握CV/NLP/多模态、机器学习、强化学习中一项或多项，能够对业务问题进行技术方案拆解，同时具备较强的工程实现能力
3、具备跨部门沟通和协调能力，与产品、运营等部门进行沟通和协调的能力，保障定义清晰、落地到位
4、对内容生态治理、平台安全等领域有浓厚兴趣或相关经验者优先。
5、具备优秀的研究和创新能力，在CVPR、ICCV、ECCV、NIPS、ICML、SIGGRAPH等顶级会议发表过论文或有知名竞赛获奖经历者优先
base地：北京市、杭州市、上海市",页面更新时间：2026-04-20,小红书,上海黄浦区小红书(SOHO复兴广场)C座
1776843654-404,https://www.zhipin.com/web/geek/jobs,大模型数据开发工程师,bilibili,上海,要求数据开发经验,数据平台开发经验,Spark,5-10年,本科,大模型数据开发工程师,https://www.zhipin.com/job_detail/4458f7ff808d44c70nZ-29-0F1dQ.html,40-70K·15薪,大模型数据开发工程师,5-10年,本科,上海,"【岗位职责】
1、设计与开发面向大模型的多模态数据工程，核心是构建统⼀、可扩展的多模态数据流⽔线，为⽂本、图像、视频、音频等数据提供标准化的处理、标注与质量管理能力
2、抽象和封装多模态数据的通⽤处理逻辑，设计并实现高性能、可复用的多模态数据算子库（例如，图像解帧、语音转文本、文本分词、数据格式转换、质量过滤器等）
3、研发灵活的流水线编排引擎，支持通过配置化或低代码方式，将原子算子快速组合成复杂的数据处理工作流，极大提升数据团队的迭代效率
4、对接算法团队，明确大模型训练/微调的数据需求，统筹团队输出符合质量标准的数据集，支撑模型训练、优化及垂直领域落地
【任职要求】
1、计算机科学、软件工程、大数据或相关专业本科及以上学历，有3年以上数据处理的工程经验
2、了解基础数据结构知识，精通Python/Rust/C++至少一种主流编程语言，具有良好的代码风格和开发习惯；
3、熟练使用数据处理工具（Pandas、NumPy、Spark、Ray等），了解多模态数据（文本 / 图像 / 语音）的采集、处理技术
4、具备丰富的数据建模以及数据架构经验，能够对结构化和非结构化数据场景进行统一的建模，提供标准化的统一数据存储和计算的抽象
5、具备优秀的沟通能力和团队协作精神，能够有效地与跨职能团队合作，快速响应算法团队数据需求，有严谨的问题排查与优化意识，责任心强
加分项：
1、在知名开源项目中有活跃贡献，或者拥有自主开发的开源项目
2、熟悉大模型/多模态模型的训练数据需求，有相关数据集构建或数据标注体系建设经验者优先
3、熟悉Ray、Spark分布式框架，有大模型场景近离线推理、大规模数据集分布式处理等场景落地实践经验",页面更新时间：2026-04-22,bilibili,上海4平路1945号1641室
1776843658-405,https://www.zhipin.com/web/geek/jobs,多模态算法工程师（AIGC北/上）,某大型人工智能公司,上海,大模型算法,图像生成,Python,经验不限,硕士,多模态算法工程师（AIGC北/上）,https://www.zhipin.com/job_detail/8543185a111fddd20nR62du8GVtV.html,50-80K·15薪,多模态算法工程师（AIGC北/上）,经验不限,硕士,上海,"岗位职责：
深入理解 AI 泛创作业务场景，研究和改进视觉多模态模型（VLM）或 AIGC 相关算法，不断提升算法的性能，多样性，可控性等。
负责视觉多模态模型（VLM）或 AIGC 模型的训练与调优，通过建立科学的评测体系，快速迭代模型性能，以满足业务需求，推动算法业务落地。
持续关注行业前沿技术，负责前沿技术的研究和应⽤场景探索；探索新算法、新模型，并将其应⽤到实际业务中，推动产品创新。
岗位要求：
本科及以上学历， 计算机，软件，数学等相关专业。
有 AI 泛创作相关经验者，或者重要产品落地者优先。
熟悉视觉多模态模型（VLM）或 AIGC 模型的基本原理，对于视觉多模态模型（VLM）或 AIGC 视觉⽣成领域的流行算法有实践经验，有相关方向的知名开源项⽬或重要产品落地者优先。
熟悉视觉多模态（VLM）或 AIGC 应用数据准备的全流程，包括数据采集、清洗、标注等，对于如何人工合成高质量训练数据有深入的理解。
优秀的编程能力，精通常用算法和数据结构，熟悉 Python 等编程语言， 熟悉 linux 平台，熟练使用 pytorch。
有强烈的责任心，良好的团队合作能力和跨团队沟通能力。",页面更新时间：2026-04-22,,
1776843664-406,https://www.zhipin.com/web/geek/jobs,AI加速算法工程师,地平线,上海·浦东新区·张江,,,,3-5年,本科,AI加速算法工程师,https://www.zhipin.com/job_detail/f1cd6e80249b74830nd-3dW0FFRT.html,30-45K·15薪,AI加速算法工程师,3-5年,本科,上海,"工作职BOSS直聘责1.负责特定芯片kanzhun上的AI工具链开发；
2.负责针对AI芯片的模型压缩、量化等优化算法开发；
3.负责⾯向低⽐特的模型量化和加速优化算法研究；
任职要求1.计算机，⾃动化，电子信息等相关专业，本科及以上学历；
2.3年以上相关工作经验，精通C/C++/Python等编程语⾔，熟悉Linux开发环境，有较强的代码能力者优先；
3.熟悉主流深度学习框架(PyTorch/TensorFlow)，具有独立开发能力，有相关模型训练和调优经验者优先；
4.熟悉深度学习模型压缩、量化、优化等算法，有相关模型部署优化经验者优先；
5.较强的沟通能力和逻辑表达能力，具备良好的团队合作精神；
加分项
熟悉模型量化压缩经验者优先；
2.了解从算法框架到工具链、编译器、芯片的基本运作模式",页面更新时间：2026-04-22,地平线,上海申江路5005弄1号楼3楼
1776843669-407,https://www.zhipin.com/web/geek/jobs,大模型infra/算法工程师——base北上深杭,摩尔线程,上海·浦东新区·张江,,,,1-3年,本科,大模型infra/算法工程师——base北上深杭,https://www.zhipin.com/job_detail/73f7ea3d67b0d51a0nR60t-8EVtZ.html,40-60K·16薪,大模型infra/算法工程师——base北上深杭,1-3年,本科,上海,"BOSS直聘工作职责
1.  超大BOSS直聘规模GPU集群分布式训练技术的研究与实现，提高MOE大模型和强化学习的训练吞吐
2. ⼤模型前沿算法调研和实现
3. ⼤模型训练框架和推理框架研发与性能调优
 
基本要求
1. 熟悉Python或C++，具备扎实的算法和计算机基础、良好的编程风格；
2. 熟悉深度学习和⼤模型训练相关算法；
3. 熟练使用深度学习框架，包括不限于pytorch/jax/paddle等；
4. 有强烈的工作责任⼼，较好的学习能力、沟通能力和自驱力；
加分项：
 1. 有大规模GPU集群性能优化和训练经验优先; 
 2. 熟悉大模型训练框架和推理框架，包括不限于Megatron/DeepSpeed/ColossalAI/torchtitan/sglang/vllm等;
 3. 熟悉大模型算法，如大模型基础架构/强化学习/多模态/视频生成等;
 4. 在顶级会议发表论文或有竞赛经验优先考虑;
 5. 熟悉cuda相关开发",页面更新时间：2026-04-22,摩尔线程,上海浦东新区长泰广场-C座上海-浦东新区长泰广场C座12层
1776843673-408,https://www.zhipin.com/web/geek/jobs,视频生成算法工程师,MiniMax,上海·徐汇区·漕河泾,深度学习,机器学习,大模型算法,经验不限,学历不限,视频生成算法工程师,https://www.zhipin.com/job_detail/457d716116f8326c0nR_0tm1EFJX.html,50-80K·16薪,视频生成算法工程师,经验不限,学历不限,上海,"职位描述
我们是视频生成模型Hailuo-01/02的研发团队（https://x.com/Hailuo_AI），
我们的愿景是持续研发世界顶级视频生成模型，并以统一视角思考多模态理解和生成任务，深⼊数据、系统⼯程、模型等⽅面，持续定义下一代多模态系统的核⼼能力，并将这种能力deliver给世界范围的用户。
职位要求
1. 有强烈的技术追求和和热情，真心希望通过技术给现实世界带来改变
2. 有良好的工程和动手能力，能够广泛利用各种工具解决问题
加分项
1. 对多模态生成/理解任务有深入经验者优先
2. 对真实世界多模态数据分布有认知/处理经验者优先
3. 有扎实的数学基础，并能与真实世界问题有效结合者优先
4. 有大规模分布式训练相关经验、在理解算法原理的同时，也掌握实现细节者优先
5. 有ACM/NOI/超算等各类竞赛获奖经历者优先",页面更新时间：2026-04-22,MiniMax,上海徐汇区新研大厦11层
1776843678-409,https://www.zhipin.com/web/geek/jobs,全栈开发工程师,Momenta,上海·浦东新区·金桥,全栈侧重后端,React,Python,3-5年,本科,全栈开发工程师,https://www.zhipin.com/job_detail/e7c66659df5d1bf60nV42ty5F1FT.html,40-60K·14薪,全栈开发工程师,3-5年,本科,上海,"工作职责：
负责自动驾驶端到端算法工程交付的模型/代码配置交互、评测体系的设计和落地。
任职资格：
计算机、电子或通讯相关专业本科或以上学历, 2年以上开发经验，能⼒突出者可忽略年限要求；
熟悉python后端开发；熟悉前端、有全栈能⼒优先，了解熟悉C++⼯程开发优先；
了解智能驾驶行业端到端大模型⼯程化业务优先。",页面更新时间：2026-04-22,Momenta,上海浦东新区Momenta(金海园)公司
1776843683-410,https://www.zhipin.com/web/geek/jobs,具身智能数据研究员(A249454),智元机器人,上海·浦东新区·康桥,,,,1-3年,硕士,具身智能数据研究员(A249454),https://www.zhipin.com/job_detail/aff9d69ed3fbcab20nV73N67FlZS.html,40-70K·15薪,具身智能数据研究员(A249454),1-3年,硕士,上海,"职位描述：
1. 职位概boss览
- 所属团队: 罗剑岚博士带队的具身研究中心
- 职位使命: 在通往通用机器⼈的道路上，操纵 (Manipulation) 是最核⼼的挑战之⼀。其中，如何利用和数据 VLA (Vision-Language-Action)、World Models 和 RL 等技术，去探测、提取并构建物理世界的“信息分布”，构建让机器人具备类⼈灵巧性与泛化能力的物理。
2. 为什么加入我们？
在具身智能的语境下，数据是稀缺、珍贵的。深度理解并定义物理世界的数据分布，是真正的核心壁垒。
- 数据科学: 我们拒绝盲目采数据炼丹，坚持用科学的方法论，从海量、异构的物理交互中，提取并构建出具备强泛化能力的数据引擎。
- 算法工具: 你将通过 (VLA + WM) x RL 的组合模式，将前沿算法转化为模型自主数据生产与进化的引擎。
- 闭环自举: 你需要像科学家一样敏锐地捕捉模型与数据之间的反馈，用洞察力反向驱动数据采集与合成的最优方式。
3. 岗位职责
- 数据分布建模: 深入研究真机交互数据的分布，利用 VLA 和大模型能力，实现对 TB 级异构数据的自动化清洗、标注与价值评估。
- 构建自举闭环: 设计并实现基于强化学习的方案的自动化数据筛选机制，利用世界模型和VLA模型进行大规模数据生产与负例生成。
- 定义物理智能度量: 建立一套科学的评估指标，衡量数据质量对模型泛化能力、长程任务成功率的影响。
- 数据-模型循环: 负责从数据生产到模型消费的全链路实验流程，通过数据驱动的方式解决机器人操纵中的灵巧性难题。
职位要求：
4. 任职要求
- 卓越的统计与机器学习功底: 深刻理解机器人数据的统计特性，熟练掌握 Transformer, Diffusion等主流架构和RL主要理论。
- 数据敏感度: 能够从看似杂乱的机器人传感器数据中，发现规律并转化为算法策略。
- 全栈研发能力: 精通 Python/PyTorch/Jax，具备处理大规模分布式数据的经验，同时对机器人学 (Kinematics, Dynamics) 有基本认知。
- 第一性原理: 认同“数据驱动”是通向 AGI 的核心路径，愿意深挖物理世界数据的潜力。
5. 加分项
- 有处理大规模视觉-语言-动作 (VLA) 数据或多模态数据集的实战经验。
- 在机器人学习、计算机视觉或机器学习顶会有高质量产出。
- 有过数据驱动型复杂系统（如自动驾驶、大规模推荐系统）的闭环优化经验。",页面更新时间：2026-04-22,智元机器人,上海浦东新区智元创新(上海)科技有限公司张江数采中心31幢2楼
1776843688-411,https://www.zhipin.com/web/geek/jobs,千问C端-多模态交互算法专家-杭州上海,阿里巴巴智能信息事业群,上海·徐汇区·漕河泾,,,,3-5年,硕士,千问C端-多模态交互算法专家-杭州上海,https://www.zhipin.com/job_detail/59d26b72286a736f0nZz0ti_FFFS.html,30-60K·16薪,千问C端-多模态交互算法专家-杭州上海,3-5年,硕士,上海,"职kanzhun位描述
1.负责全模态交互来自BOSS直聘系统的算法研发，包括但不限于多模态意图理解、上下文感知、复杂任务分解、GUI理解、工具调用等功能的实现；
2.设计先进的全模态融合与推理算法，确保系统在各类真实场景中的鲁棒性与响应效率；
3.跟踪全模态大模型发展趋势，包括SFT、RL、多模态对齐等技术，探索前沿技术在产品中的落地应⽤。
职位要求
1.硕⼠及以上学历，计算机科学、⼈工智能、自动化、⼈机交互、信号处理等相关专业，具备扎实的人工智能、自然语言处理与计算机视觉理论基础；
2.有3年以上多模态算法预研或工程落地经验，有多模态意图识别、任务规划、Agent系统项目经验者优先；
3.具备良好的编程能力，熟练掌握C++、Python等编程语言，有实际的算法优化与落地经验；
4.具备优秀的逻辑分析能力和创新思维，良好的团队协作精神和沟通技巧。",页面更新时间：2026-04-22,阿里巴巴智能信息事业群,上海徐汇区阿里中心·徐汇滨江1
1776843691-412,https://www.zhipin.com/web/geek/jobs,风控算法工程师-居家办公,冰创未来,深圳·龙华区,风控/安全策略经验,机器学习算法/工程化经验,自然语言处理经验,经验不限,本科,风控算法工程师-居家办公,https://www.zhipin.com/job_detail/156d0842262034da0nZ_2dS-EVVT.html,40-70K·16薪,风控算法工程师-居家办公,经验不限,本科,深圳,"岗位职责：
1、利用数据分析、机器学习、深度学习等方法识别平台业务内的风险，制定安全风控算法或策略解决方案，保证用户账号和资⾦安全
2、负责平台安全风控体系的建设，包括攻击感知、时序异常检测、⽤户画像建设等
3、与策略、数据以及研发团队配合，通过⼤数据挖掘，找到作弊者的行为特点，快速形成有效的打击策略
岗位要求：
1、本科及以上学历，计算机或数学等相关专业，有风控相关算法模型工作经验优先
2、3年及以上在反作弊、数据分析、数据挖掘、或机器学习或数据⼯程等方向的工作经验
3、具备一定的算法工程开发能力，熟悉一种及以上的脚本语言如Python等
4、对AI和大模型应用有强烈好奇心，有风控大模型落地经验优先
5、思维开阔，有良好的发散思维、逻辑思维和结构化思维，有自驱力，能主动思考和学习
6、极致执行，能接受挑战和承压",页面更新时间：2026-04-22,冰创未来,深圳龙华区牛栏前大厦D731
1776843695-413,https://www.zhipin.com/web/geek/jobs,文生图算法工程师【文心一言】,百度在线,上海·浦东新区·张江,,,,3-5年,硕士,文生图算法工程师【文心一言】,https://www.zhipin.com/job_detail/a72f60c85c530d290nR-09-8E1VU.html,30-60K·16薪,文生图算法工程师【文心一言】,3-5年,硕士,上海,"工作boss职责
1. 参与文生图算BOSS直聘法基础研究，承担必要的数据工作，收集、整理、合成必要的训练数据
2. 涵盖模型结构探索、 数据调优、 评估、并⾏优化等
2. 基础模型体验与端到端效果分析，针对 Diffusion、 VAE 架构调优
4. 优化模型的定向能⼒
5. 通过 RL 来优化模型的⽣成能力
6. 探索创新方向，撰写 Paper 等
任职资格
1. 具有较好的发现与分析问题、解决问题和经验总结的能⼒，比较好的审美能力；
2. 计算机科学、模式识别、统计学、自然语言处理等相关专业博士或硕士研究生，具有预训练语言模型或跨模态相关项目经验；
3. 具备良好的逻辑思维和算法实现能力，熟练掌握Python编程语言以及Pytorch、PaddlePaddle等其中一项深度学习开发框架,基于开源大模型能够独立开展训练和调研工作；
4. 在 CV、ML、NLP 等领域顶级学术会议（CVPR、ICLR、NeurIPS、ICML、ACL等）发表过高质量文章者优先；
5. 相信超大规模模型的发展与应用，具有较好的团队沟通合作能力、理解能力和抗压能力，有责任心和自驱力，乐于接受挑战；",页面更新时间：2026-04-22,百度在线,上海浦东新区百度百度
